shipment_id,client_id,origin,destination,distance_km,weight_tons,price_eur,date_requested
367,314,Lesterville,South Sydneyside,953.8,20.29,1714.94,2024-02-03
368,368,Sarahhaven,Port Loriland,2216.4,2.58,445.29,2024-01-27
369,422,Shannonport,East Katherine,1811.2,13.62,2561.62,2024-02-29
370,38,Alejandrabury,Comptonstad,1458.5,4.01,422.22,2023-12-17
371,450,New Geraldtown,Amberchester,1152.4,17.32,1479.32,2023-12-06
372,394,Thomasland,Port Jacob,2081.2,14.23,2699.3,2024-01-04
373,29,West Caitlinland,East Williamfort,2417.3,11.38,3129.13,2024-03-13
374,83,Laceychester,South Jessica,2086.9,13.43,1998.01,2024-06-07
375,482,Beckton,Bradleystad,840.5,18.02,1124.15,2023-11-01
376,101,West Rebeccaland,Rodriguezchester,1321.3,7.82,573.67,2023-06-28
377,156,Lambury,South Justin,1605.9,14.22,1341.88,2023-02-04
378,304,West Jennifer,Danielmouth,1555.3,3.24,478.06,2024-11-25
379,369,Whiteton,Milesport,2356.9,4.7,1064.67,2024-03-27
380,22,Reyesbury,Selenachester,2259.9,9.1,2358.3,2024-10-10
381,329,Shawnport,North Scott,2071.8,1.68,185.11,2023-01-20
382,293,Curtisberg,West Bethany,1939.0,7.35,922.89,2023-04-29
383,322,Hillside,North Wayne,1070.6,16.34,1484.55,2023-07-08
384,126,West Amanda,New Blake,1386.7,16.41,1618.99,2024-03-21
385,38,West Randall,Port Alison,2021.5,17.44,2496.77,2023-12-05
386,238,South Andrewland,West Charlesville,1737.1,4.79,658.11,2024-04-12
387,368,West Donna,Port Morgan,549.9,15.56,615.04,2024-03-31
388,205,Rodriguezborough,Corteztown,832.3,24.71,1525.51,2024-07-09
389,164,East Bradley,Manuelhaven,370.4,9.89,327.19,2023-09-23
390,73,Cooktown,West Rebecca,642.3,3.94,206.18,2023-03-15
391,316,Tylerview,New Connormouth,287.2,7.97,176.0,2023-08-05
392,417,Port Jamesport,Anthonyshire,1074.4,24.1,2930.1,2024-05-20
393,391,Brucefort,Mosleyland,852.2,14.86,910.39,2023-11-20
394,451,Lake Jonathan,New Ambertown,440.4,24.9,906.63,2024-08-22
395,259,Murrayside,North Joseph,805.9,1.56,146.04,2024-11-03
396,25,Robertville,Port Mark,1170.2,6.78,720.67,2023-12-10
397,335,Simsview,Jensenside,173.8,12.88,250.19,2023-05-24
398,56,Lake Theresa,Hortonside,1697.7,7.86,674.83,2024-04-24
399,392,Sarahfurt,Haleyland,1105.8,22.18,2475.37,2023-12-09
400,288,Briannamouth,North Davidberg,1038.0,2.09,116.24,2023-09-12
401,259,North Megan,Vangbury,526.9,14.28,414.93,2024-07-15
402,320,Smallton,Danielfort,1153.4,14.2,1765.12,2024-06-25
403,202,Vegaton,Port Caitlin,1717.0,3.85,781.72,2023-03-03
404,188,Clarkmouth,South Theresa,964.3,24.68,2119.25,2024-08-07
405,257,North Xavier,Markton,1899.7,5.78,940.33,2024-05-18
406,412,Smithtown,Lindsayport,148.6,1.93,28.67,2023-10-22
407,264,Haroldport,Lutzview,1210.7,11.97,1339.62,2024-02-16
408,202,Reynoldschester,West Kristinaview,392.5,23.35,662.59,2024-09-02
409,173,Port Krystalport,Rodneystad,2477.0,18.74,3293.26,2023-05-06
410,289,Morgantown,Pattonport,1292.9,13.23,1441.77,2024-01-16
411,345,Tamiborough,South Davidstad,784.5,20.58,1223.55,2024-08-19
412,461,Liuberg,Port Robert,318.5,11.0,250.63,2023-07-20
413,243,Brianfurt,Cassandrastad,1827.0,17.51,1659.21,2024-06-28
414,297,North Heatherchester,Port Jacob,700.5,16.73,1383.4,2023-06-27
415,88,West Herbert,Pattersonfort,1465.2,18.31,2437.22,2023-05-16
416,195,Collinsberg,Christinafurt,1334.4,18.31,2546.45,2024-06-23
417,486,North Gregoryville,West Reneehaven,412.1,17.34,373.08,2023-01-22
418,215,Amandahaven,Holdertown,1766.3,5.58,797.08,2024-09-25
419,397,North Thomashaven,Olsonfort,421.0,17.57,582.34,2024-08-13
420,373,East Nancy,New Caitlin,1548.1,12.32,2086.28,2024-03-10
421,167,Galvantown,Seanchester,202.6,4.31,56.33,2023-10-06
422,490,Melissachester,East Jessicaburgh,2495.4,12.48,2378.6,2024-09-07
423,182,New John,Petersonchester,474.3,22.89,802.99,2023-02-11
424,412,Delacruzside,South Angelaburgh,1705.9,21.82,3634.88,2023-09-26
425,127,Stacyburgh,Davidside,1748.6,15.64,1735.47,2023-10-14
426,153,New Mark,Michaelview,733.6,8.16,693.82,2024-06-23
427,251,Lake Shirleyview,Deniseport,1939.4,17.92,3416.91,2023-02-06
428,408,Morganberg,Port Nicole,826.7,9.37,893.59,2024-05-21
429,279,East Eric,Mitchellside,1818.1,7.91,1296.37,2023-03-28
430,489,Flemingland,Gonzalesfurt,980.3,24.52,2578.84,2024-04-22
431,490,East Elizabeth,South Geoffrey,1944.0,4.52,465.22,2024-08-16
432,132,Cohenland,Gomeztown,1799.6,9.31,1356.53,2023-05-29
433,139,Port Melaniefurt,Port Bobby,1881.0,6.14,1246.83,2024-05-23
434,316,North Paul,West Jennifer,2335.9,17.71,2465.96,2023-09-13
435,464,West Claudia,West Melanie,1865.2,6.74,673.25,2024-01-26
436,212,Alexanderville,Lake Moniquemouth,1351.1,16.31,1182.79,2024-11-15
437,71,Willieland,Reedburgh,859.2,12.34,1035.69,2024-01-04
438,209,Jonathanstad,Joseton,62.7,14.21,102.49,2023-08-05
439,334,Port Amanda,Haleyfort,1649.6,22.14,3042.26,2024-10-03
440,331,South Janet,North Darlenemouth,538.7,24.13,942.18,2024-04-13
441,119,East Amandahaven,Morganfurt,194.9,19.45,362.63,2023-07-07
442,468,Mcneilhaven,Port Hannah,1361.1,18.35,2886.42,2024-09-16
443,479,Victoriamouth,Rileyberg,2307.6,11.03,2765.0,2023-02-17
444,254,Garciamouth,West Nicholas,2303.1,24.93,4466.39,2024-10-12
445,149,Port Jessicaside,Pageburgh,506.5,18.98,1067.66,2023-01-29
446,55,East Marie,New Shannon,2198.0,1.22,240.69,2023-07-28
447,329,East Ashley,East Theresaside,2324.7,9.04,1719.14,2024-02-10
448,436,South Samanthaburgh,East Zachary,1381.1,12.85,2053.33,2024-01-24
449,170,Lake Belindaborough,East David,1285.3,7.55,1034.61,2024-02-04
450,96,North Jacobburgh,North Bryanhaven,448.1,12.01,366.0,2024-09-25
451,346,Hamiltonville,North Williamside,84.5,9.09,54.27,2023-10-27
452,460,Espinozaville,New Christopherport,1905.3,5.21,1091.24,2024-12-15
453,206,Patrickland,Bryanbury,1043.5,11.26,857.21,2023-05-28
454,166,Sarahbury,New Williamton,1689.7,5.43,549.06,2024-11-28
455,229,Hillside,East Leslie,2342.8,1.16,208.85,2024-09-02
456,371,Marilynville,North Jamestown,1896.7,23.9,3224.68,2023-11-14
457,121,Moontown,Lisaview,1453.5,7.28,795.4,2023-12-21
458,208,Kimland,Andrewton,202.2,3.84,55.5,2023-09-13
459,395,Comptonfurt,Adamsland,1730.9,23.15,4493.73,2023-12-05
460,152,Hendricksport,Lake Christopherbury,811.9,3.82,353.97,2023-01-11
461,245,Port Sergiomouth,South Christinashire,950.5,6.3,700.7,2023-08-08
462,213,Williamstown,Kendraborough,425.3,18.95,744.71,2023-07-28
463,411,Kelleyport,South Amanda,1769.8,22.91,4176.84,2023-11-30
464,387,Mooremouth,New Jimchester,1677.0,6.24,704.5,2024-03-16
465,271,South Allisonfort,West Anthonyshire,1509.7,19.9,2607.3,2024-03-09
466,32,West Shawn,New Shawnfurt,1774.2,2.87,455.69,2023-11-30
467,275,East Andrew,East Ryanstad,2080.5,22.67,3025.68,2023-01-19
468,60,South Alexis,New Melissashire,417.1,8.87,319.74,2023-12-20
469,461,North Kristen,Matthewmouth,1716.7,18.21,2632.75,2023-10-14
470,263,Tuckerport,Lake Juliefort,1300.4,20.41,2169.48,2023-04-02
471,345,Guzmanland,New Emilyside,1067.8,14.53,1382.64,2023-08-19
472,419,Christophershire,Casechester,2026.9,18.36,2892.13,2023-04-23
473,217,East Donald,Cookshire,57.4,6.23,19.71,2023-07-26
474,479,Brownview,Josephberg,894.1,2.53,270.52,2023-02-27
475,147,Erinstad,Basston,2240.8,24.67,4590.77,2023-03-23
476,374,Chanberg,Port Beckyberg,1051.7,19.46,2120.45,2023-09-05
477,196,Tylertown,Lake Brandonfurt,1632.4,11.09,2163.35,2024-10-17
478,42,Robertton,Jacksonberg,1148.9,23.01,2020.38,2023-06-20
479,335,Braunhaven,New Cheryl,1722.7,16.88,2551.73,2023-08-05
480,202,Adamland,Meyerhaven,2157.7,3.85,992.7,2024-11-20
481,2,Lake Jose,Allenberg,1345.7,18.47,1630.2,2023-05-22
482,369,South Shellyside,Adamland,1902.6,24.48,3838.31,2023-11-22
483,127,Sherryton,North Autumntown,1383.9,13.77,2051.13,2023-02-15
484,449,Port Steven,Port Dianemouth,1178.5,4.72,351.52,2024-04-19
485,215,Millerton,Jeremymouth,1826.3,3.71,722.71,2023-05-25
486,124,East Bradley,Joneschester,1556.6,23.47,4100.25,2023-02-11
487,307,Erintown,Scottland,554.9,3.42,99.35,2024-04-06
488,23,Annamouth,Jeremyberg,1696.5,21.93,2497.57,2024-11-12
489,443,Gutierrezside,Port Meredith,1035.6,6.62,447.05,2024-09-11
490,120,New Jonathan,Mirandachester,1951.4,4.36,1017.09,2023-09-25
491,307,New Laurahaven,South James,2048.7,18.56,2750.01,2024-10-11
492,449,East Rachelland,West Martinberg,1942.7,20.64,2669.81,2023-08-30
493,154,Walkerburgh,South Patriciaborough,401.0,16.85,442.39,2023-10-01
494,377,Samuelhaven,West Monica,724.1,14.36,950.56,2024-11-15
495,254,Morenofurt,Tiffanychester,2283.4,16.02,2922.9,2023-04-28
496,196,Westshire,Lake Wendy,164.9,9.27,145.27,2023-01-31
497,77,Sarahhaven,New Kevin,1975.2,8.65,1352.19,2024-11-23
498,124,Laurenfurt,Richardberg,784.7,5.41,372.12,2023-05-18
499,413,West Matthewmouth,Mcintoshton,2130.9,8.22,1743.37,2024-02-24
500,214,Shanemouth,Christopherfurt,1184.4,2.38,222.37,2023-11-02
501,105,New Ian,New Austinmouth,1415.4,4.22,400.19,2023-05-04
502,190,Danielfort,Jessicaville,859.1,2.9,203.01,2024-12-01
503,138,North Stephanie,South Kimberlyfurt,276.5,18.39,322.04,2024-11-21
504,38,East Markport,Flemington,974.1,15.52,797.75,2023-03-15
505,287,East Cynthia,Lovestad,511.0,19.28,992.12,2024-06-17
506,156,West Lisa,Hollyland,581.7,6.01,396.77,2024-12-15
507,493,North Patricia,East Samuel,2394.7,1.37,379.26,2024-06-14
508,469,Monicaton,East Michelleton,1866.6,18.93,3632.52,2023-09-01
509,469,Danielborough,West Tammy,644.4,15.51,642.81,2023-03-03
510,239,Scottmouth,South Justinfort,636.4,8.72,387.43,2024-05-23
511,263,Padillaberg,Larsonton,1357.4,9.62,892.0,2023-03-19
512,370,Jeanetteshire,Dawnbury,2212.9,12.18,2862.35,2024-12-23
513,190,North Alecfurt,Susanborough,1200.3,21.15,2894.12,2024-06-01
514,380,East Hannahshire,North Joshuaberg,816.7,2.1,189.49,2023-08-25
515,297,East Rosshaven,Calebside,407.5,7.26,341.5,2024-12-29
516,118,East Veronicamouth,New Michael,1814.0,8.08,934.15,2023-08-21
517,336,West Gina,Dwaynestad,980.6,21.0,1749.36,2024-08-13
518,251,North Brianfort,Lake Andrewshire,2361.5,9.1,2222.79,2023-10-29
519,87,North Amymouth,Bakerbury,2417.9,16.4,3344.45,2023-11-29
520,280,Heatherberg,Lake James,1845.3,9.45,1042.75,2024-01-08
521,329,Kristopherstad,North Aaron,1246.4,23.01,2522.36,2024-10-20
522,39,Bennettburgh,Markborough,2395.2,13.57,3534.19,2024-01-17
523,212,Marialand,Lewisfurt,2365.7,17.04,4172.39,2023-05-05
524,78,Davidfurt,West Daniel,386.9,16.14,341.94,2023-09-01
525,317,Isaiahton,Lake Stacey,72.4,13.14,72.42,2024-02-22
526,338,East Kristina,Markville,1612.4,23.41,4299.02,2024-06-29
527,7,Lake Kristinshire,Lake Pattychester,1245.2,1.16,128.0,2023-02-24
528,147,West Johnside,Dixonbury,91.0,18.33,145.96,2024-10-13
529,413,North Christopher,Wallaceberg,92.0,20.52,183.46,2023-01-11
530,269,West Peggymouth,Cookshire,2352.3,5.3,1424.54,2024-04-23
531,418,Morrisshire,North George,414.8,5.61,202.11,2024-03-08
532,492,Collinsfurt,East Stephaniebury,918.4,20.08,1024.08,2024-07-26
533,116,Port Alan,South Mitchell,1044.8,14.56,1815.07,2023-11-22
534,440,North Jonathan,Wuberg,784.9,20.87,911.48,2024-02-09
535,194,Wilsonstad,East Jennifer,1642.2,1.76,226.51,2023-01-01
536,88,East Jaimeburgh,Lake Lauraburgh,1404.1,2.35,167.16,2024-03-03
537,170,Rebeccahaven,New Ashleyfort,252.6,21.29,511.67,2023-02-22
538,271,Lake Michaelville,Rodriguezville,1436.3,21.59,1757.49,2024-07-15
539,355,Lewisstad,Andrealand,2301.9,6.51,1694.68,2024-01-26
540,39,Ashleymouth,Jacksonville,2224.5,12.41,1470.28,2024-07-21
541,337,Lake Brentmouth,South Amanda,1726.9,7.73,1174.87,2023-10-24
542,493,North Amy,Franklinberg,130.6,23.29,219.04,2024-09-19
543,421,Nolanhaven,Martinport,557.5,4.46,267.16,2024-01-30
544,124,Lake Codyhaven,East Jennifer,1025.8,2.85,179.42,2024-11-03
545,277,North Brian,New Kelly,1438.4,21.39,2996.51,2024-01-06
546,353,East Elaine,North Johnathan,862.7,19.13,986.85,2023-04-10
547,28,Tonyview,Lake David,1824.2,13.02,2807.44,2023-08-04
548,310,North Robertstad,Lake Alejandro,289.3,6.57,105.15,2024-08-05
549,397,East Barryborough,West Sharonberg,1934.1,23.92,3597.89,2023-04-09
550,231,East Jennifer,Howardberg,849.6,16.22,1444.86,2023-06-20
551,222,East Nathanborough,Port Katherinehaven,1252.0,9.54,1384.08,2024-06-24
552,396,Rogerston,Kingborough,505.1,15.06,582.72,2023-03-14
553,43,West Jenniferbury,Bryantstad,1565.6,20.15,3152.08,2023-01-03
554,79,New Amandaberg,Lake Andrewburgh,706.5,10.12,749.81,2023-11-06
555,3,South Felicialand,Evanston,1862.2,8.6,920.19,2024-04-09
556,53,New Kaitlyn,North Sherry,2360.3,11.67,2845.21,2024-10-30
557,285,Johnside,Carlfurt,374.6,5.5,167.75,2023-01-23
558,284,East Ashley,North Robert,1305.5,3.48,255.66,2023-11-01
559,198,West Richardstad,Skinnerfurt,278.0,15.35,310.28,2023-01-11
560,372,South Jesusfurt,North Ashley,80.2,10.93,91.64,2023-12-24
561,293,Coxton,Biancaview,2257.8,22.72,6077.29,2024-09-16
562,138,South Tammyfurt,Lake Kevin,1326.7,17.45,1432.23,2023-08-22
563,223,Lake Jeffrey,Cooperport,787.8,12.83,550.14,2024-08-21
564,185,Jacksonborough,Port Gary,726.1,8.19,623.14,2024-05-17
565,305,Maciasville,West Tanyaview,666.7,6.92,432.53,2023-04-15
566,4,Wademouth,Josephberg,1560.8,11.99,1113.19,2023-06-18
567,412,New Jessicaville,Hernandezbury,2374.6,8.97,1989.72,2023-03-20
568,422,Rebeccaland,Bakerborough,2162.4,11.57,2005.1,2024-07-16
569,165,Lindaberg,Staceyburgh,2155.8,24.38,3128.73,2024-03-10
570,91,Elizabethstad,East John,1527.9,17.69,2257.71,2024-11-21
571,356,Port Hannahland,Lake Maryhaven,2413.2,24.25,4119.9,2023-06-07
572,167,Johnsonview,Michellefurt,1600.6,24.23,4062.01,2024-01-23
573,59,Victormouth,Matthewsview,971.3,20.6,1550.79,2024-12-12
574,93,Staceystad,South Nathan,2333.6,5.8,1621.59,2024-07-14
575,237,Philliphaven,Riversland,1720.2,14.2,2850.86,2024-01-02
576,426,West David,West Justin,2360.3,6.03,1506.35,2023-12-01
577,210,New Martinport,Port Matthewfurt,1747.4,20.66,3815.76,2023-01-18
578,130,West Kristin,Barbarafurt,1698.8,4.34,524.93,2024-04-07
579,38,Whitebury,South Mollyview,1663.7,18.17,3181.21,2023-08-23
580,274,West Kimberly,West Hunterville,1150.2,15.35,1602.37,2023-04-17
581,279,Brianview,East Laura,1291.2,23.09,2934.26,2024-12-25
582,416,Velasquezport,Oliviaborough,140.1,24.24,336.59,2023-05-03
583,394,South Ashleybury,Pereztown,1365.4,16.32,1246.72,2024-07-11
584,314,South Shelbystad,East Sarah,658.2,16.95,687.73,2023-01-24
585,205,Jessicamouth,New Juanburgh,158.5,24.61,380.02,2023-03-03
586,55,Lisaview,South Pamela,2418.7,8.96,2291.47,2023-06-12
587,266,Greenfort,North Tylerburgh,75.8,7.21,46.86,2024-01-28
588,192,Lake Allisonmouth,East Rebecca,1417.1,17.5,1623.66,2024-11-06
589,257,Andersonchester,Flemingchester,1008.3,19.54,1796.86,2023-12-26
590,152,South Adam,Rhondaton,419.3,24.94,876.26,2023-05-27
591,482,Lisamouth,North Sarastad,1069.1,24.08,1496.36,2024-12-19
592,402,North Anthonyberg,Gatesburgh,1838.9,9.36,1273.95,2023-09-10
593,225,North Kyle,Stevenborough,556.8,12.59,584.16,2024-07-20
594,23,Johnsonport,New Heather,1818.9,11.86,1180.04,2023-04-04
595,332,Port Raymond,South Victoriaton,2035.0,3.76,837.41,2023-04-06
596,380,East Nicholasstad,Jennahaven,317.9,20.2,739.09,2023-06-04
597,287,Thompsontown,New Jessica,647.6,5.19,205.73,2024-08-25
598,323,Bowersstad,Lake Nathaniel,1094.6,12.09,1400.69,2024-10-26
599,15,Margaretborough,East Gary,501.9,16.37,659.34,2024-04-22
600,220,Perezborough,North Justin,1856.6,22.19,3356.41,2024-05-12
601,386,Vazquezbury,Jeremiahbury,1002.6,17.91,1156.49,2024-10-24
602,410,Millerstad,South Randyton,1774.2,20.1,3224.3,2023-11-25
603,235,Williamsburgh,Lawsonville,2186.3,5.49,874.03,2024-03-04
604,495,Port Melissa,Johnsontown,329.2,17.1,474.35,2024-08-16
605,301,East Randystad,New Erica,1615.8,15.33,2298.47,2024-01-17
606,89,Lake Christopher,Wadechester,329.9,9.45,255.8,2024-05-05
607,315,Amandaview,Mendozamouth,2043.7,17.94,2596.58,2024-12-17
608,123,Davidborough,Lake Toni,1495.9,17.13,1843.01,2023-12-10
609,262,Lake William,Port Catherineview,798.2,5.39,423.95,2023-04-21
610,217,Annshire,Lake Lisa,1001.7,15.31,1383.87,2023-04-30
611,331,East Jessica,Richardfurt,505.1,16.25,808.81,2024-06-16
612,148,Jasonton,Allenfort,2330.2,5.16,741.64,2023-05-23
613,28,North Melissa,New Brianfurt,393.7,8.55,274.58,2024-11-02
614,100,Hillbury,South Elizabethbury,2170.5,23.84,4342.55,2024-06-15
615,254,Kelseyside,Eddieland,2047.3,24.13,4217.92,2024-10-27
616,228,Thompsonton,Elizabethbury,1052.4,12.8,1343.17,2023-06-20
617,390,Sandovalfurt,West Jessicafort,1247.3,2.98,193.88,2024-03-19
618,148,Lucasshire,Port Grantland,590.3,1.78,69.07,2023-02-04
619,393,South Tiffanyview,North Ashleemouth,462.1,11.98,564.54,2023-10-14
620,138,Nelsonshire,New Jennifershire,1263.5,13.26,1509.37,2023-09-14
621,422,Shannonfort,Lindaton,1949.0,20.76,3062.12,2023-06-14
622,112,Port Derrickview,South Tiffany,1904.1,19.24,2963.6,2024-01-06
623,385,North Cindyfort,East Jessicaland,2475.0,3.46,925.76,2024-06-01
624,135,Charlesborough,Port Jennifer,656.5,22.0,754.74,2023-04-27
625,61,Fordshire,Sullivanshire,904.0,20.6,1503.48,2024-12-04
626,302,Lewisburgh,Henryfort,1950.3,6.69,1392.81,2024-02-11
627,220,Port Carolynburgh,South Denise,1738.4,21.67,3492.8,2023-06-29
628,106,South Susanshire,Wongchester,456.7,4.34,127.77,2024-06-08
629,306,Port Dana,Lake Gail,2023.3,14.68,2591.79,2023-10-01
630,149,Jamesland,Murphyborough,1370.0,8.77,1192.88,2024-11-30
631,461,Hunterville,North Eric,1453.2,23.86,2982.22,2023-01-24
632,403,West Meganstad,Aguirreview,1714.3,3.29,662.11,2024-03-31
633,336,Marshport,Smithton,1058.4,2.42,177.79,2023-08-08
634,365,South Tammy,Fosterport,360.9,21.79,530.64,2023-01-01
635,202,Crawfordport,Watkinsport,839.1,6.94,635.03,2024-02-28
636,213,South Lisafurt,Ronaldton,1249.2,14.86,1277.33,2024-11-18
637,394,Antoniochester,West Leroy,969.2,2.81,287.66,2023-07-19
638,480,Gonzalezshire,Proctorshire,278.1,13.37,258.32,2023-06-21
639,298,South Scott,Lake Arianastad,2199.4,11.91,2204.64,2023-11-28
640,375,Walkerborough,Lake Nathanmouth,56.1,19.58,111.26,2023-04-17
641,436,East Michealville,New Evan,2431.8,16.24,3902.26,2024-07-12
642,220,South Kevin,Port Leeport,205.2,13.83,185.17,2023-11-18
643,146,Cherylstad,Robertchester,2070.9,12.87,1934.99,2024-12-12
644,249,Teresaview,Julieport,877.5,14.87,1169.53,2023-07-12
645,24,Kristenport,South Ashleyshire,1981.3,22.46,4599.42,2024-07-04
646,64,Port Janice,Joshuamouth,294.0,19.81,478.57,2023-07-09
647,491,New Nicole,Bakerhaven,2327.1,4.79,913.55,2023-08-10
648,452,East Jeffrey,Vincentberg,1098.1,24.9,3107.73,2024-08-12
649,141,Cummingsborough,Coryburgh,1642.5,4.82,912.74,2024-04-15
650,341,Port Ashleyberg,Lake Glennfort,278.7,9.65,149.99,2023-03-22
651,157,South Markhaven,Jameschester,2264.3,4.97,874.9,2024-08-14
652,47,Thomasshire,Port Kimberly,1828.7,19.13,2800.26,2023-10-15
653,68,North Brad,Ashleyport,1774.1,1.03,152.36,2023-01-29
654,5,East Jenniferbury,Port Anthonystad,1504.5,13.47,1644.65,2023-10-24
655,217,Port Danny,Cookfurt,1754.2,20.61,4308.51,2023-03-24
656,46,Allisonfurt,West Brandi,1750.4,12.46,1440.03,2024-11-02
657,452,Maynardside,Arellanoland,1840.4,3.46,458.06,2024-05-02
658,448,North Jose,Angelaborough,783.2,10.19,853.43,2024-12-17
659,272,Randybury,North Jeffreyside,376.2,24.83,560.46,2023-07-21
660,180,Brandonborough,Pamelaborough,1430.1,15.65,1376.17,2024-03-03
661,211,Mooreberg,Port Johnport,1820.0,16.07,1772.28,2024-10-05
662,460,Isaacchester,Lake Daniel,1559.4,11.62,1181.57,2023-12-22
663,197,Lake Shannon,Gordonfurt,296.1,19.06,515.1,2023-08-22
664,127,North Andreamouth,New Michelle,911.3,11.31,1086.08,2024-08-29
665,308,East Olivialand,Kimport,728.6,3.02,195.26,2023-10-24
666,14,Bakerton,Jaredmouth,1816.9,7.84,1650.79,2023-02-20
667,266,East Amanda,Staceyburgh,2127.3,16.8,2541.57,2023-02-15
668,331,Robertmouth,South Karen,1537.0,5.53,658.06,2023-05-06
669,254,East James,New Laura,183.7,22.55,483.95,2024-07-20
670,37,North Dennis,Berryville,995.4,6.79,639.82,2023-01-08
671,479,North Jerry,East Jon,1344.3,24.46,3915.6,2023-06-17
672,216,Jonesville,Loganstad,825.4,10.28,922.57,2023-12-30
673,489,South Melissaberg,Lynchstad,945.3,17.39,1699.62,2024-12-25
674,8,Johnton,West Darlene,2469.0,2.75,618.65,2024-08-06
675,405,North Shellyburgh,Lake Bonnie,692.4,1.96,73.6,2023-06-13
676,393,Lisaburgh,North Jay,1025.0,7.88,806.76,2024-08-20
677,275,North David,Stephenshire,1067.8,17.84,1062.39,2024-07-10
678,41,North Shawnburgh,Lake Laura,1367.3,4.66,355.87,2024-09-20
679,275,West Brianchester,Donnaside,1302.7,5.88,816.27,2023-08-16
680,333,Port Samanthafort,Mallorychester,850.5,15.07,1325.61,2023-12-26
681,374,West Brendan,Daniellebury,1718.6,2.59,440.25,2023-03-24
682,474,Moorefort,West William,2385.9,6.73,1077.65,2024-02-21
683,159,East Ericton,Paulside,1114.5,11.88,1226.29,2024-12-24
684,7,Robinberg,South John,1681.9,16.79,1759.16,2023-08-07
685,488,Berryland,North David,1784.4,17.84,1956.76,2023-05-26
686,133,North Alyssahaven,East Heidiside,899.4,13.41,1297.46,2023-03-08
687,138,Lake Sabrinaland,Wyattfort,459.1,4.05,194.63,2023-11-20
688,172,Port Crystalbury,West Dale,1845.7,3.83,798.75,2023-08-15
689,365,Heatherburgh,Jillville,2027.4,7.53,831.57,2024-04-26
